video_id,channel,publish_date,title,thumbnail_url,views,likes,comments,image_path
jcNSLy-wpv0,Katya Franco,2026-02-28T09:41:14Z,overconsumption or normal consumption or underconsumption #makeup #overconsumption,https://i.ytimg.com/vi/jcNSLy-wpv0/hqdefault.jpg,4814,223.0,4.0,data/raw/images/jcNSLy-wpv0.jpg
U2MVTyjOYds,Savitha V Lekshmi,2026-03-30T02:30:00Z,Butterfly Journal #trending #scrapbooking #aesthetic #vintagejournal #asmr #diy #vintage #diyshorts,https://i.ytimg.com/vi/U2MVTyjOYds/hqdefault.jpg,1338,49.0,10.0,data/raw/images/U2MVTyjOYds.jpg
hBej-ZzWZGQ,Lauralein,2026-03-01T04:21:36Z,is underconsumption core the excess antidote? | the excess antidote ep. 1,https://i.ytimg.com/vi/hBej-ZzWZGQ/hqdefault.jpg,172,8.0,2.0,data/raw/images/hBej-ZzWZGQ.jpg
C92kEuS4KzY,Nicole Victoria,2026-01-27T02:29:01Z,Things in NOT Buying in 2026❌. #underconsumption #budget #budgeting,https://i.ytimg.com/vi/C92kEuS4KzY/hqdefault.jpg,1214,35.0,4.0,data/raw/images/C92kEuS4KzY.jpg
qICnavFagbs,maddie rg 🧿,2025-12-27T22:23:38Z,no more buying things I don’t need!!,https://i.ytimg.com/vi/qICnavFagbs/hqdefault.jpg,3024,28.0,8.0,data/raw/images/qICnavFagbs.jpg
cVHrw6w8RKQ,The June Life,2025-10-21T01:56:30Z,Underconsumption core 🫶,https://i.ytimg.com/vi/cVHrw6w8RKQ/hqdefault.jpg,7852,93.0,5.0,data/raw/images/cVHrw6w8RKQ.jpg
A52p5PHyG6w,Ani Vits,2026-04-01T17:51:04Z,Spend a chill day of study with me!!!🍜✒️📒 #minivlog  #study #studywithme,https://i.ytimg.com/vi/A52p5PHyG6w/hqdefault.jpg,1176,26.0,2.0,data/raw/images/A52p5PHyG6w.jpg
nSNHaKjcNbM,Aesthetic _Study,2025-05-22T05:01:46Z,Aesthetic border design for school projects and journals 💛💜 #shorts #youtubeshorts,https://i.ytimg.com/vi/nSNHaKjcNbM/hqdefault.jpg,811354,12518.0,49.0,data/raw/images/nSNHaKjcNbM.jpg
P7JIQ5rNIh0,JairWoo,2026-03-05T15:00:51Z,Men's Spring 2026 Fashion Trends You Can Actually Wear,https://i.ytimg.com/vi/P7JIQ5rNIh0/hqdefault.jpg,18680,462.0,24.0,data/raw/images/P7JIQ5rNIh0.jpg
ZGpfwGxXO1Q,Evie Study With Me,2026-03-17T14:51:51Z,biology midterm score #college #study #studytips #socal #school,https://i.ytimg.com/vi/ZGpfwGxXO1Q/hqdefault.jpg,3876427,85194.0,366.0,data/raw/images/ZGpfwGxXO1Q.jpg
cHTYPMczxvk,QuoteShorts,2026-03-30T13:10:49Z,Romantic Notebook Aesthetic📖✨| eternal bond,https://i.ytimg.com/vi/cHTYPMczxvk/hqdefault.jpg,0,0.0,0.0,data/raw/images/cHTYPMczxvk.jpg
nGQTXBojBCE,Cosette's Beauty Pantry,2026-03-15T11:38:51Z,Embracing Less: Underconsumption Core vs. Influencer Culture in 2026,https://i.ytimg.com/vi/nGQTXBojBCE/hqdefault.jpg,6,0.0,0.0,data/raw/images/nGQTXBojBCE.jpg
zT-Q2oPuF-M,In The Lab With Dr. Bill,2025-09-02T02:22:50Z,Practicing with the Hamcube #morsecode -#hamradio #hamcube,https://i.ytimg.com/vi/zT-Q2oPuF-M/hqdefault.jpg,20834901,352575.0,1559.0,data/raw/images/zT-Q2oPuF-M.jpg
OGJ8k-wsO1Y,Grace Robinson,2026-03-18T14:36:23Z,2026 Spring Fashion Trend Predictions,https://i.ytimg.com/vi/OGJ8k-wsO1Y/hqdefault.jpg,8671,384.0,23.0,data/raw/images/OGJ8k-wsO1Y.jpg
7LdDPWm7pbw,ASMR JournalCraft,2026-04-01T07:36:45Z,Cute Stationery Unboxing 🎀 | Satisfying & Aesthetic Haul ✨,https://i.ytimg.com/vi/7LdDPWm7pbw/hqdefault.jpg,537,10.0,2.0,data/raw/images/7LdDPWm7pbw.jpg
b3WGgzxLnWk,Aesthetic Outlet,2025-05-26T12:45:09Z,Best front page designs!🥞🌙#shorts #aesthetic #border #design #art #project #fyp #trending #notebook,https://i.ytimg.com/vi/b3WGgzxLnWk/hqdefault.jpg,831764,,76.0,data/raw/images/b3WGgzxLnWk.jpg
oWCJ7Er9vH0,Laini Ozark,2026-01-12T21:06:09Z,2026 trend predictions,https://i.ytimg.com/vi/oWCJ7Er9vH0/hqdefault.jpg,29065,1620.0,21.0,data/raw/images/oWCJ7Er9vH0.jpg
wARG6KaSXUA,2 Minute Code,2026-04-01T17:00:01Z,This VS Code Extension Saved Me 2 Hours This Week  #coding #html #vscodeshortcuts,https://i.ytimg.com/vi/wARG6KaSXUA/hqdefault.jpg,92,2.0,0.0,data/raw/images/wARG6KaSXUA.jpg
paV1cqTaD6o,Taysa Coelho ,2026-01-16T18:15:04Z,A Nova Trend Que Está Fazendo Todo Mundo se Sentir Pobre,https://i.ytimg.com/vi/paV1cqTaD6o/hqdefault.jpg,10014,1028.0,158.0,data/raw/images/paV1cqTaD6o.jpg
BsdNBzb1Y5s,Build AI With – Hamid,2026-03-31T14:00:11Z,Use Claude Code FREE Without Limits (Complete Setup Guide 2026),https://i.ytimg.com/vi/BsdNBzb1Y5s/hqdefault.jpg,823,26.0,17.0,data/raw/images/BsdNBzb1Y5s.jpg
enbEsH_hnzA,Karzoun Media Lab,2026-01-30T11:59:49Z,Crypto Winter or Spring? Market Trends in 2026,https://i.ytimg.com/vi/enbEsH_hnzA/hqdefault.jpg,0,0.0,0.0,data/raw/images/enbEsH_hnzA.jpg
Tr16dvCk3PQ,Manisha Kumari,2026-04-01T16:13:57Z,🔴 LIVE 📚 14 hour I Study with me✨ | 60/10 Pomodoro ⏳ (silent study . No music)🕯✨,https://i.ytimg.com/vi/Tr16dvCk3PQ/hqdefault.jpg,930,19.0,0.0,data/raw/images/Tr16dvCk3PQ.jpg
UczU2IRRFk0,المُعـــافـِر,2026-04-01T10:23:47Z,ذاكر معايا بنظام البومودورو🍅 على صوت study with me live 10/100 قرآن کریمPOMODORO TECHNIC,https://i.ytimg.com/vi/UczU2IRRFk0/hqdefault.jpg,9054,873.0,9.0,data/raw/images/UczU2IRRFk0.jpg
7RcOrafzbg8,Kelly Gooch,2025-12-12T17:00:19Z,2026 TREND PREDICTIONS,https://i.ytimg.com/vi/7RcOrafzbg8/hqdefault.jpg,229388,8571.0,848.0,data/raw/images/7RcOrafzbg8.jpg
ODzHY2qldCo,BulbulLifeDiary,2026-03-31T12:04:26Z,"Pomodoro style focus timer Notebook, pen, highlighter aesthetic",https://i.ytimg.com/vi/ODzHY2qldCo/hqdefault.jpg,0,0.0,0.0,data/raw/images/ODzHY2qldCo.jpg
vWit4HU6luU,AnjXWorld,2026-04-01T12:01:07Z,Fill Your Empty Notebook With These Cute Ideas 📓💖✨,https://i.ytimg.com/vi/vWit4HU6luU/hqdefault.jpg,1155,31.0,5.0,data/raw/images/vWit4HU6luU.jpg
qJEVfwxZ8cc,Paige Lorentzen,2026-03-12T15:40:59Z,Spring 2026 Fashion Trends 🤩 #fashiontrends #springfashion #springoutfit #fashion,https://i.ytimg.com/vi/qJEVfwxZ8cc/hqdefault.jpg,5662,114.0,2.0,data/raw/images/qJEVfwxZ8cc.jpg
s63Mf23NTKo,Karla Ileana,2026-02-16T21:00:24Z,✨ Underconsumption Core ✨ #underconsumption #mindfulness #projectpan,https://i.ytimg.com/vi/s63Mf23NTKo/hqdefault.jpg,4619,46.0,4.0,data/raw/images/s63Mf23NTKo.jpg
1pAUmMFaPhk,Cute Girl Wallpaper,2026-03-31T14:25:55Z,Aesthetic Grid Swirl Border 🔵✨ | Easy Notebook Design ✨😍 #pagedecoration #frontpage #borderdesign,https://i.ytimg.com/vi/1pAUmMFaPhk/hqdefault.jpg,1854,,2.0,data/raw/images/1pAUmMFaPhk.jpg
pmc9QI8M-wo,Aashu Art,2025-07-02T10:01:26Z,Diary Making At Home 🐰 || cute Journal Making 🩷 #shorts #diy #art #aesthetic #viral,https://i.ytimg.com/vi/pmc9QI8M-wo/hqdefault.jpg,1667651,16991.0,58.0,data/raw/images/pmc9QI8M-wo.jpg
Wj1D6gIZlo4,Pulse Explained,2026-02-11T19:25:01Z,The Rise of Underconsumption Core (Explained in 50s),https://i.ytimg.com/vi/Wj1D6gIZlo4/hqdefault.jpg,27,4.0,0.0,data/raw/images/Wj1D6gIZlo4.jpg
NwUCuOPEBH8,ZeroWasteStore,2025-12-31T16:00:42Z,10 things I won't be buying in 2026 #deinfluencing #underconsumption,https://i.ytimg.com/vi/NwUCuOPEBH8/hqdefault.jpg,53930,1681.0,56.0,data/raw/images/NwUCuOPEBH8.jpg
SmoZ5iYIEgw,Dona,2026-03-30T14:00:34Z,Yellow Themed Cute Girl Kawaii Journal Ideas 💛✨ #shorts #sticker #kawaii #journal,https://i.ytimg.com/vi/SmoZ5iYIEgw/hqdefault.jpg,12795,672.0,4.0,data/raw/images/SmoZ5iYIEgw.jpg
pC8ZhNhvjzk,Charlotte Buttrick | Outfit Ideas,2026-01-09T19:06:11Z,2026 colour fashion trends predictions ✨ #fashion #trends #pantone,https://i.ytimg.com/vi/pC8ZhNhvjzk/hqdefault.jpg,37526,737.0,5.0,data/raw/images/pC8ZhNhvjzk.jpg
IgBoWndgKXE,ModernStack,2026-03-30T13:50:00Z,Create Your First React App in VS Code in 2 Minutes! ⚡ #reactjs #react #html #css #javascript,https://i.ytimg.com/vi/IgBoWndgKXE/hqdefault.jpg,265,4.0,0.0,data/raw/images/IgBoWndgKXE.jpg
82ZFOZqOUwA,BennyBuildsRobots,2026-03-21T19:49:01Z,How to Set Up LemLib + PROS Like a Pro | VEX Coding Series Ep. 2,https://i.ytimg.com/vi/82ZFOZqOUwA/hqdefault.jpg,1869,104.0,23.0,data/raw/images/82ZFOZqOUwA.jpg
N4_eln1mQ2M,Creative life🤞🏻,2026-03-31T09:58:49Z,Pîñtèrèsty bóók çõvér îdêàs📚 #pinteresty#crafty #asthetic#diy#bookcover#newsession  Çômméñt fôr môrè,https://i.ytimg.com/vi/N4_eln1mQ2M/hqdefault.jpg,897,17.0,0.0,data/raw/images/N4_eln1mQ2M.jpg
unVxeFG-Vtc,Krys Gier,2025-09-18T17:01:22Z,Underconsumption Core ✨ #underconsumption #shorts,https://i.ytimg.com/vi/unVxeFG-Vtc/hqdefault.jpg,10378,314.0,4.0,data/raw/images/unVxeFG-Vtc.jpg
tQloDOaFo5k,rachel louise,2025-09-21T15:01:34Z,pov: influencer makes a 'boo basket' for her boyfriend! #overconsumption core,https://i.ytimg.com/vi/tQloDOaFo5k/hqdefault.jpg,1184945,39304.0,175.0,data/raw/images/tQloDOaFo5k.jpg
lFTWYSJb_Rg,Semicolon Coders,2026-04-01T12:15:10Z,Lecture 03: Setup JDK in VS Code | Run Your First Java Program | DSA Series,https://i.ytimg.com/vi/lFTWYSJb_Rg/hqdefault.jpg,2,0.0,0.0,data/raw/images/lFTWYSJb_Rg.jpg
YabiVfF0K4E,𝗔𝘇𝗶𝘇 𝗖𝗼𝗱𝗲𝘅,2026-03-06T21:49:43Z,MY PC SETUP #coding #programming #python #javascript,https://i.ytimg.com/vi/YabiVfF0K4E/hqdefault.jpg,5203,,2.0,data/raw/images/YabiVfF0K4E.jpg
w4dW1Fdz8Ng,Raisa,2025-11-03T23:03:06Z,#underconsumption #unboxing #underconsumptioncore #rhode,https://i.ytimg.com/vi/w4dW1Fdz8Ng/hqdefault.jpg,25090,1354.0,12.0,data/raw/images/w4dW1Fdz8Ng.jpg
5l0A7Po6Czo,Vibes Academy,2026-03-31T20:17:06Z,Launch Your First App Without Coding | Replit Mobile App Builder Tutorial,https://i.ytimg.com/vi/5l0A7Po6Czo/hqdefault.jpg,15,1.0,0.0,data/raw/images/5l0A7Po6Czo.jpg
mN2VUw5Fb3E,WorldofAI,2026-03-11T06:09:21Z,Claude Code + Ollama = FULLY FREE AI Coding FOREVER! (Tutorial),https://i.ytimg.com/vi/mN2VUw5Fb3E/hqdefault.jpg,49505,1121.0,95.0,data/raw/images/mN2VUw5Fb3E.jpg
fOkdN8AldVc,Vivek Mishra,2026-02-04T14:39:00Z,"Vibe Coding Complete Course | Frontend, Backend, Database, Deployment, Payment Integration and more",https://i.ytimg.com/vi/fOkdN8AldVc/hqdefault.jpg,108154,4996.0,305.0,data/raw/images/fOkdN8AldVc.jpg
Ro9Qnp6FXck,NUR Front Page ,2026-03-31T02:46:33Z,Creative front page for school project #frontpage #art #aesthetic #drawing #viral #tiktok #shorts,https://i.ytimg.com/vi/Ro9Qnp6FXck/hqdefault.jpg,26627,120.0,2.0,data/raw/images/Ro9Qnp6FXck.jpg
qTCITb-Fw28,Craft With Dinu,2026-03-31T12:01:50Z,Handmade Aesthetic Diary 😍 | Back to School Stationery ✨#craft #diy #ytshorts #ytviral #viralvideo,https://i.ytimg.com/vi/qTCITb-Fw28/hqdefault.jpg,12200,65.0,8.0,data/raw/images/qTCITb-Fw28.jpg
sw3J50YE5Tw,TRENDS SPOTTED FASHION Timeless and Ageless,2025-04-04T16:50:10Z,Fashion OFFICIALLY Changed in 2026 — What No One's Updating You On,https://i.ytimg.com/vi/sw3J50YE5Tw/hqdefault.jpg,507741,6786.0,282.0,data/raw/images/sw3J50YE5Tw.jpg
WwvGfsMi-VM,Alex,2026-01-11T17:57:06Z,2026 Fashion Trends - part 2 ✨ #fashiontrends #winterstyle,https://i.ytimg.com/vi/WwvGfsMi-VM/hqdefault.jpg,260590,4517.0,36.0,data/raw/images/WwvGfsMi-VM.jpg
a5wNGmEpPw8,Drew Joiner,2026-01-07T18:26:39Z,Fashion That Died in 2025💀 #trends #culture #fashion #drewjoiner #newyorkcity,https://i.ytimg.com/vi/a5wNGmEpPw8/hqdefault.jpg,81557,3495.0,88.0,data/raw/images/a5wNGmEpPw8.jpg
ZsGYt9vcxW8,luxetmara,2025-12-21T12:58:36Z,underconsumption core | detail cosmetics superfine liner,https://i.ytimg.com/vi/ZsGYt9vcxW8/hqdefault.jpg,1493,3.0,0.0,data/raw/images/ZsGYt9vcxW8.jpg
Mqql0COenVk,공부하는지호 Ziho,2026-04-01T15:25:46Z,(26.04.01.수) Study with me/ 50-10 Pomodoro/ 모닥불 ASMR🔥/ 스터디 윗미/ 고시생/ 공시생/ 스윗미/ LIVE/ 실시간,https://i.ytimg.com/vi/Mqql0COenVk/hqdefault.jpg,2239,15.0,0.0,data/raw/images/Mqql0COenVk.jpg
dM46sJHf2l0,Paige Lorentzen,2026-03-23T00:52:04Z,What spring fashion trends should I style next? 🤩 #springfashion #springoutfit #springstyle,https://i.ytimg.com/vi/dM46sJHf2l0/hqdefault.jpg,1646,32.0,0.0,data/raw/images/dM46sJHf2l0.jpg
czQpbO-i1As,Diecutsmart,2025-04-20T12:15:11Z,Cutest Pastel Sticky Note Palette ✨🌷🎀#stationery #stationary #pastel #stickynotes #cute #mini,https://i.ytimg.com/vi/czQpbO-i1As/hqdefault.jpg,10449512,77172.0,418.0,data/raw/images/czQpbO-i1As.jpg
UxVrCtiUQpw,SI Mahir,2026-04-01T15:49:59Z,📚🔥 DAY 77 | STUDY WITH ME | COMEPLETING HSC SYLLABUS IN 7 MONTHS | POMODORO 50/10 | SI MAHIR ⚡,https://i.ytimg.com/vi/UxVrCtiUQpw/hqdefault.jpg,612,18.0,5.0,data/raw/images/UxVrCtiUQpw.jpg
Fa5fpZkxCRM,Mitali This Side!!,2025-04-22T05:30:07Z,study at CAFE☕️🌅 wala din!✨ #minivlog #studywithme,https://i.ytimg.com/vi/Fa5fpZkxCRM/hqdefault.jpg,2848664,122568.0,222.0,data/raw/images/Fa5fpZkxCRM.jpg
